geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[4.269721,47.541331],[4.26046,47.544001],[4.25029,47.538144],[4.241421,47.530071],[4.245657,47.528009],[4.245521,47.52152],[4.25361,47.516451],[4.256608,47.520405],[4.263462,47.529918],[4.269721,47.541331]]]}",21324,21,Jeux-lès-Bard (21),19/11,0,0 à 10,0 à 1,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.6433,47.727234],[4.640553,47.727678],[4.62914,47.725494],[4.62116,47.716208],[4.611234,47.714977],[4.622491,47.705559],[4.618925,47.701495],[4.634239,47.699188],[4.643221,47.702297],[4.646826,47.70948],[4.6433,47.727234]]]}",21470,21,Origny (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.716239,47.328161],[4.724422,47.331505],[4.736428,47.331569],[4.745009,47.339945],[4.743403,47.341458],[4.74218,47.344898],[4.7273,47.345284],[4.717721,47.360908],[4.714458,47.36903],[4.715977,47.380455],[4.713227,47.386738],[4.715202,47.390434],[4.7056,47.387608],[4.69206,47.385483],[4.686047,47.380673],[4.699673,47.368022],[4.703934,47.354881],[4.703908,47.342413],[4.708379,47.333763],[4.716239,47.328161]]]}",21121,21,Bussy-la-Pesle (21),19/11,0,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.185434,47.557904],[5.184301,47.561058],[5.169715,47.569054],[5.163634,47.564407],[5.152062,47.560676],[5.139035,47.554715],[5.131963,47.549456],[5.123734,47.549658],[5.125251,47.544217],[5.148808,47.537547],[5.156918,47.527709],[5.173631,47.526931],[5.171866,47.530798],[5.174029,47.536672],[5.179484,47.541814],[5.185434,47.557904]]]}",21240,21,Échevannes (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.213129,47.374801],[4.22435,47.374849],[4.238311,47.379601],[4.235931,47.385268],[4.254977,47.386684],[4.260275,47.3882],[4.25403,47.395927],[4.266864,47.403942],[4.26121,47.407897],[4.256995,47.406139],[4.247675,47.408956],[4.246026,47.413066],[4.248542,47.417674],[4.243709,47.421736],[4.238768,47.420692],[4.225992,47.423061],[4.215268,47.422351],[4.203011,47.423658],[4.204352,47.418418],[4.21031,47.413127],[4.211496,47.408704],[4.217117,47.40449],[4.210463,47.388355],[4.213129,47.374801]]]}",21232,21,Dompierre-en-Morvan (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.365721,47.42635],[4.368047,47.430591],[4.359479,47.432953],[4.359063,47.439427],[4.352399,47.447721],[4.354113,47.455343],[4.350732,47.459357],[4.342163,47.460878],[4.328894,47.463917],[4.324769,47.457009],[4.328067,47.45023],[4.325074,47.447054],[4.312582,47.44455],[4.290051,47.438329],[4.292747,47.432414],[4.289558,47.428148],[4.281176,47.426892],[4.274843,47.418306],[4.2728,47.408657],[4.275907,47.40685],[4.29364,47.405205],[4.299095,47.408147],[4.304865,47.414131],[4.321765,47.423439],[4.344228,47.429395],[4.357739,47.423039],[4.365721,47.42635]]]}",21272,21,Le Val-Larrey (21),19/11,0,1000 et plus,30 et plus,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.354224,47.903156],[4.356633,47.897395],[4.381336,47.892278],[4.395147,47.881871],[4.401818,47.884437],[4.402553,47.894225],[4.410953,47.909808],[4.411434,47.916338],[4.399537,47.919581],[4.403891,47.925395],[4.380036,47.925477],[4.369004,47.927855],[4.35945,47.926604],[4.364721,47.920834],[4.361369,47.918313],[4.359247,47.906698],[4.354224,47.903156]]]}",21693,21,Villedieu (21),19/11,0,0 à 10,5 à 10,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.751202,47.6979],[4.749092,47.690161],[4.74001,47.684263],[4.707486,47.666392],[4.697854,47.663998],[4.700564,47.662949],[4.710392,47.64999],[4.715001,47.641631],[4.721978,47.645858],[4.736193,47.648001],[4.749159,47.651275],[4.749228,47.655385],[4.770032,47.659314],[4.782399,47.664056],[4.79855,47.664634],[4.791295,47.679359],[4.789743,47.686004],[4.781015,47.693913],[4.767043,47.700572],[4.759146,47.705249],[4.757128,47.700541],[4.751202,47.6979]]]}",21004,21,Aignay-le-Duc (21),19/11,0,500 à 1000,25 à 30,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.336234,47.556447],[5.346769,47.56239],[5.342029,47.580156],[5.343019,47.583389],[5.35387,47.584089],[5.355716,47.591696],[5.34194,47.597499],[5.345375,47.604115],[5.337697,47.609534],[5.32246,47.61241],[5.313707,47.606144],[5.306285,47.607257],[5.299839,47.604926],[5.292872,47.597774],[5.285867,47.59538],[5.278798,47.590249],[5.277889,47.581573],[5.288151,47.583274],[5.295479,47.581691],[5.300985,47.572664],[5.310098,47.569486],[5.312418,47.564454],[5.31597,47.553428],[5.321785,47.549439],[5.336234,47.556447]]]}",21536,21,Sacquenay (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.150504,46.966289],[5.166126,46.963891],[5.177349,46.969342],[5.181666,46.974824],[5.174498,46.972292],[5.163392,46.975528],[5.152737,46.98251],[5.144074,46.984154],[5.136826,46.982621],[5.13022,46.980411],[5.128091,46.973733],[5.121677,46.972854],[5.118403,46.967279],[5.120024,46.963094],[5.13953,46.962003],[5.150504,46.966289]]]}",21647,21,Trugny (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.410372,47.36515],[4.399086,47.372447],[4.388736,47.369638],[4.378531,47.371207],[4.378633,47.366375],[4.368936,47.357519],[4.346234,47.354431],[4.340945,47.356497],[4.327497,47.347641],[4.329835,47.343097],[4.32724,47.339304],[4.331992,47.335835],[4.347874,47.338002],[4.358778,47.333785],[4.364128,47.326519],[4.398486,47.322038],[4.403171,47.316333],[4.404803,47.317685],[4.401602,47.324473],[4.399962,47.3311],[4.392157,47.339954],[4.390683,47.349712],[4.393935,47.355715],[4.404773,47.360506],[4.410372,47.36515]]]}",21280,21,Fontangy (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.18939,47.468549],[4.194673,47.465186],[4.205942,47.462657],[4.208101,47.453493],[4.2161,47.451773],[4.221992,47.456192],[4.224641,47.460403],[4.221674,47.467804],[4.221986,47.474633],[4.214375,47.479079],[4.213773,47.48478],[4.209438,47.487796],[4.201784,47.488099],[4.196556,47.485709],[4.182405,47.475678],[4.18939,47.468549]]]}",21282,21,Forléans (21),19/11,0,0 à 10,0 à 1,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.740991,47.196924],[4.738485,47.190304],[4.72896,47.187467],[4.72579,47.183524],[4.729646,47.180955],[4.733188,47.170554],[4.731168,47.16052],[4.746925,47.158504],[4.762781,47.155696],[4.766743,47.157989],[4.763687,47.160871],[4.765726,47.172462],[4.763944,47.195552],[4.75034,47.195583],[4.740991,47.196924]]]}",21014,21,Antheuil (21),19/11,0,20 à 50,1 à 5,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.301979,47.107147],[4.30483,47.104439],[4.333061,47.10231],[4.340281,47.103272],[4.349003,47.096357],[4.357303,47.107072],[4.366978,47.112442],[4.375577,47.122285],[4.365598,47.126308],[4.355396,47.133511],[4.3384,47.140724],[4.332256,47.144906],[4.323251,47.142258],[4.317399,47.135268],[4.301758,47.133633],[4.288468,47.129478],[4.304823,47.124694],[4.302905,47.11782],[4.298977,47.112493],[4.301979,47.107147]]]}",21375,21,Manlay (21),19/11,0,500 à 1000,20 à 25,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.580957,47.30415],[4.585145,47.301504],[4.600204,47.302774],[4.603112,47.300883],[4.611772,47.30262],[4.619291,47.301824],[4.622101,47.305497],[4.621327,47.312471],[4.626692,47.315537],[4.630878,47.328277],[4.622898,47.328412],[4.610147,47.335981],[4.604356,47.337853],[4.5826,47.336965],[4.575328,47.334001],[4.569691,47.324211],[4.5704,47.320456],[4.576292,47.315847],[4.580957,47.30415]]]}",21310,21,Grosbois-en-Montagne (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.554858,47.020001],[4.55761,47.014615],[4.556869,47.00536],[4.553504,46.999468],[4.548194,46.998492],[4.5479,46.992297],[4.554109,46.990629],[4.564662,46.992154],[4.577934,47.004559],[4.585832,47.001351],[4.606111,46.996663],[4.61851,46.997408],[4.606755,47.007828],[4.613625,47.015162],[4.60186,47.018552],[4.593258,47.024389],[4.579241,47.024387],[4.577158,47.028824],[4.57084,47.033526],[4.562794,47.032336],[4.562216,47.02329],[4.554858,47.020001]]]}",21420,21,Molinot (21),19/11,0,50 à 150,1 à 5,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.530605,47.174902],[4.516459,47.176491],[4.504981,47.173955],[4.506717,47.168863],[4.501953,47.160063],[4.507633,47.155812],[4.535087,47.152542],[4.538825,47.153211],[4.537874,47.160679],[4.54222,47.171296],[4.540397,47.173239],[4.530605,47.174902]]]}",21447,21,Musigny (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.812912,47.365453],[4.822578,47.356958],[4.826022,47.356801],[4.84267,47.35594],[4.863238,47.357033],[4.872996,47.355448],[4.879976,47.364037],[4.876705,47.373192],[4.877565,47.382988],[4.883894,47.394603],[4.884848,47.39949],[4.88029,47.402361],[4.869951,47.400729],[4.859753,47.404846],[4.844258,47.400789],[4.836179,47.394492],[4.830578,47.383881],[4.833424,47.381363],[4.820336,47.378526],[4.813655,47.369942],[4.812912,47.365453]]]}",21478,21,Pasques (21),19/11,0,0 à 10,0 à 1,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.442823,47.431895],[4.44197,47.43232],[4.42889,47.426733],[4.413865,47.424883],[4.407049,47.426209],[4.396608,47.424336],[4.394679,47.427609],[4.391778,47.421137],[4.396486,47.420253],[4.399085,47.412954],[4.392309,47.401336],[4.392955,47.399074],[4.404187,47.394102],[4.404954,47.38824],[4.425896,47.393754],[4.436504,47.395402],[4.440214,47.399969],[4.438927,47.403915],[4.442753,47.421076],[4.445586,47.429034],[4.442823,47.431895]]]}",21101,21,Braux (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.762211,46.98862],[4.772115,46.989687],[4.775085,46.991954],[4.770823,47.001462],[4.759593,47.011853],[4.74977,47.011231],[4.749497,47.010836],[4.752709,47.004455],[4.752772,46.994546],[4.758608,46.98871],[4.762211,46.98862]]]}",21428,21,Monthelie (21),19/11,0,500 à 1000,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.272526,47.538087],[5.285757,47.53408],[5.2987,47.539443],[5.303212,47.538771],[5.306351,47.532122],[5.313711,47.532687],[5.316403,47.536005],[5.322991,47.533543],[5.320239,47.541555],[5.307836,47.545494],[5.311919,47.553267],[5.309657,47.562236],[5.312418,47.564454],[5.310098,47.569486],[5.300985,47.572664],[5.295479,47.581691],[5.288151,47.583274],[5.277889,47.581573],[5.26622,47.580531],[5.256225,47.576553],[5.260915,47.566569],[5.252245,47.563028],[5.249257,47.557425],[5.270538,47.546231],[5.273975,47.543492],[5.272526,47.538087]]]}",21163,21,Chazeuil (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.303397,47.338002],[4.304013,47.328664],[4.295364,47.328431],[4.296776,47.320081],[4.285338,47.32381],[4.28189,47.320201],[4.282855,47.31185],[4.291198,47.311819],[4.294571,47.307961],[4.321425,47.303051],[4.325547,47.290812],[4.331248,47.289965],[4.342979,47.287104],[4.358279,47.294623],[4.354492,47.308192],[4.349937,47.311346],[4.350148,47.316241],[4.360434,47.325365],[4.364128,47.326519],[4.358778,47.333785],[4.347874,47.338002],[4.331992,47.335835],[4.32724,47.339304],[4.329835,47.343097],[4.317484,47.340571],[4.315231,47.338451],[4.303397,47.338002]]]}",21445,21,La Motte-Ternant (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.125554,47.047404],[5.13739,47.043495],[5.145941,47.042919],[5.157707,47.054631],[5.158111,47.060445],[5.150158,47.063687],[5.141987,47.063179],[5.134593,47.061405],[5.134564,47.060681],[5.137832,47.057198],[5.135494,47.052204],[5.118505,47.052166],[5.125554,47.047404]]]}",21344,21,Lechâtelet (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.621066,46.975896],[4.635172,46.967468],[4.638056,46.960847],[4.648911,46.956224],[4.655772,46.962382],[4.664781,46.964424],[4.666313,46.976182],[4.66515,46.981744],[4.655003,46.998563],[4.632446,46.993641],[4.62664,46.980752],[4.621066,46.975896]]]}",21195,21,Cormot-Vauchignon (21),19/11,0,50 à 150,1 à 5,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.134923,47.400797],[4.129913,47.402533],[4.124937,47.408214],[4.119935,47.407432],[4.113181,47.39828],[4.113677,47.390202],[4.119304,47.384531],[4.113757,47.378552],[4.10679,47.376501],[4.105272,47.364195],[4.09827,47.361218],[4.09794,47.355632],[4.106766,47.352065],[4.108661,47.341205],[4.106081,47.339255],[4.106437,47.335192],[4.113741,47.334833],[4.124527,47.343692],[4.129805,47.354123],[4.137804,47.357788],[4.143449,47.354462],[4.145515,47.356959],[4.138182,47.373753],[4.149056,47.379156],[4.151685,47.386101],[4.148906,47.390553],[4.138047,47.39667],[4.134923,47.400797]]]}",21548,21,Saint-Germain-de-Modéon (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.477684,47.302751],[4.474674,47.296889],[4.478744,47.295517],[4.486265,47.295046],[4.490775,47.292099],[4.510647,47.291534],[4.511008,47.293232],[4.523802,47.300345],[4.522118,47.303409],[4.512709,47.306577],[4.510946,47.310291],[4.507553,47.314417],[4.501526,47.314372],[4.496555,47.310753],[4.477684,47.302751]]]}",21244,21,Éguilly (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.701734,47.282843],[4.694957,47.285241],[4.694566,47.290251],[4.673307,47.295165],[4.665785,47.29486],[4.658052,47.290817],[4.661944,47.280275],[4.674866,47.26881],[4.681979,47.266264],[4.684771,47.259745],[4.695601,47.262546],[4.689608,47.265212],[4.689286,47.272654],[4.696353,47.275839],[4.703142,47.281993],[4.701734,47.282843]]]}",21238,21,Échannay (21),19/11,0,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.976392,47.155227],[4.967125,47.163907],[4.947045,47.167155],[4.937211,47.170333],[4.936791,47.163609],[4.94059,47.159372],[4.953302,47.15617],[4.950965,47.149648],[4.961968,47.148046],[4.967035,47.154957],[4.976392,47.155227]]]}",21714,21,Vosne-Romanée (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.321765,47.423439],[4.304865,47.414131],[4.299095,47.408147],[4.304874,47.404259],[4.299413,47.396053],[4.302219,47.387709],[4.306278,47.382139],[4.315553,47.377989],[4.320823,47.381255],[4.325247,47.388894],[4.327763,47.398637],[4.334172,47.398121],[4.340382,47.404388],[4.332453,47.406047],[4.328907,47.411506],[4.328923,47.419597],[4.321765,47.423439]]]}",21505,21,Précy-sous-Thil (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.665919,47.397027],[4.673597,47.377457],[4.686047,47.380673],[4.69206,47.385483],[4.7056,47.387608],[4.715202,47.390434],[4.715004,47.391285],[4.705114,47.399877],[4.698135,47.396629],[4.694033,47.390556],[4.685427,47.386405],[4.676646,47.390146],[4.673816,47.399627],[4.665919,47.397027]]]}",21552,21,Saint-Hélier (21),19/11,0,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.256709,47.13538],[5.266663,47.130585],[5.272717,47.130309],[5.27731,47.140535],[5.290343,47.14071],[5.29525,47.136668],[5.296043,47.145061],[5.294915,47.15558],[5.283874,47.164518],[5.277766,47.164361],[5.259136,47.174602],[5.255593,47.176009],[5.245247,47.176664],[5.244745,47.175297],[5.255327,47.162272],[5.257528,47.153155],[5.25402,47.144028],[5.256709,47.13538]]]}",21645,21,Trouhans (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.941056,47.668578],[4.932271,47.669474],[4.927146,47.663478],[4.908781,47.662754],[4.909863,47.653625],[4.899462,47.652223],[4.904684,47.649056],[4.921738,47.643844],[4.931917,47.637],[4.940808,47.634252],[4.944059,47.630967],[4.954443,47.63493],[4.959597,47.633261],[4.970127,47.634229],[4.967142,47.637267],[4.961881,47.651261],[4.956564,47.656376],[4.948007,47.659678],[4.939081,47.666185],[4.941056,47.668578]]]}",21283,21,Fraignot-et-Vesvrotte (21),19/11,0,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.810348,46.988512],[4.816005,46.991034],[4.823013,46.998261],[4.824745,47.002612],[4.812817,47.013771],[4.80352,47.017613],[4.7932,47.025236],[4.788612,47.033571],[4.78712,47.040298],[4.775935,47.039583],[4.777815,47.035511],[4.773241,47.019789],[4.764024,47.018476],[4.770938,47.014881],[4.783483,47.00573],[4.798033,47.000134],[4.805283,46.995729],[4.810348,46.988512]]]}",21492,21,Pommard (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.321765,47.423439],[4.328923,47.419597],[4.328907,47.411506],[4.332453,47.406047],[4.340382,47.404388],[4.348128,47.40634],[4.353615,47.409672],[4.35279,47.417368],[4.357739,47.423039],[4.344228,47.429395],[4.321765,47.423439]]]}",21529,21,Roilly (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.814752,47.852383],[4.818758,47.853163],[4.826043,47.859092],[4.83638,47.85909],[4.844656,47.860802],[4.856802,47.868785],[4.869564,47.864962],[4.881964,47.875123],[4.87858,47.877927],[4.866135,47.889305],[4.856788,47.895632],[4.834034,47.906782],[4.829424,47.912427],[4.82139,47.913824],[4.812368,47.913132],[4.798381,47.905786],[4.785243,47.890321],[4.785851,47.884278],[4.773733,47.871376],[4.774143,47.860857],[4.781703,47.863452],[4.795723,47.859059],[4.809292,47.85212],[4.814752,47.852383]]]}",21159,21,La Chaume (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.517437,47.133669],[4.530439,47.134906],[4.514392,47.141155],[4.505306,47.143543],[4.480827,47.137715],[4.46313,47.142356],[4.454618,47.142916],[4.445716,47.136491],[4.44462,47.131237],[4.449165,47.131708],[4.462121,47.127528],[4.459083,47.124448],[4.460516,47.118163],[4.469858,47.10796],[4.465229,47.099256],[4.476932,47.098184],[4.479133,47.107654],[4.483374,47.115763],[4.488749,47.118693],[4.491961,47.129429],[4.495846,47.131785],[4.517437,47.133669]]]}",21023,21,Arnay-le-Duc (21),19/11,0,50 à 150,15 à 20,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.86252,47.270356],[4.867223,47.265705],[4.86716,47.256848],[4.869883,47.253285],[4.858109,47.249197],[4.833924,47.256354],[4.825583,47.257237],[4.831658,47.237276],[4.827717,47.23004],[4.817271,47.223454],[4.83054,47.223573],[4.839552,47.221396],[4.854645,47.221505],[4.869891,47.225346],[4.874742,47.225049],[4.880308,47.228653],[4.880782,47.233028],[4.887934,47.239409],[4.90534,47.246886],[4.915176,47.248379],[4.915922,47.25082],[4.904796,47.255813],[4.906162,47.260519],[4.90005,47.262878],[4.896527,47.275429],[4.885785,47.274069],[4.877804,47.268429],[4.873496,47.267862],[4.868896,47.275755],[4.86252,47.270356]]]}",21178,21,Valforêt (21),19/11,0,250 à 500,20 à 25,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.022697,47.191084],[5.024693,47.202619],[5.026837,47.215077],[5.01642,47.21854],[5.005529,47.206507],[4.995538,47.200274],[5.005548,47.192232],[5.018408,47.189483],[5.022697,47.191084]]]}",21565,21,Saint-Philibert (21),19/11,0,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.044216,47.574558],[5.048426,47.581881],[5.045313,47.595592],[5.034852,47.598195],[5.008401,47.595703],[5.004277,47.593812],[5.006636,47.591911],[5.009582,47.590444],[5.028963,47.574079],[5.036179,47.573123],[5.044216,47.574558]]]}",21039,21,Avelanges (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.44614,47.844678],[4.44458,47.851977],[4.446351,47.856999],[4.442731,47.86315],[4.429642,47.858093],[4.411852,47.852127],[4.408808,47.839404],[4.401369,47.834685],[4.404009,47.827753],[4.4118,47.826558],[4.421762,47.82978],[4.430628,47.826577],[4.436767,47.831113],[4.44614,47.844678]]]}",21078,21,Bissey-la-Pierre (21),19/11,0,0 à 10,5 à 10,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.776878,47.373661],[4.787512,47.38066],[4.798025,47.382783],[4.792734,47.388245],[4.781806,47.39569],[4.759756,47.406808],[4.753815,47.402899],[4.743791,47.403621],[4.727111,47.393034],[4.744121,47.386413],[4.771832,47.37766],[4.776878,47.373661]]]}",21646,21,Trouhaut (21),19/11,0,0 à 10,0 à 1,1500 à 2000
