geometry,INSEE_COM,INSEE_DEP,INSEE_REG,CODE_EPCI,POPULATION,NOM_COM
"{""type"":""Polygon"",""coordinates"":[[[6.131245,47.709229],[6.128294,47.689072],[6.153067,47.674707],[6.179573,47.677121],[6.184753,47.681148],[6.161298,47.720449],[6.141113,47.714458],[6.131245,47.709229]]]}",70044,70,27,200041879,419,Auxon
"{""type"":""Polygon"",""coordinates"":[[[6.072872,46.794978],[6.093146,46.815293],[6.102536,46.844773],[6.093254,46.842542],[6.077518,46.823387],[6.053498,46.82189],[6.053741,46.802996],[6.072872,46.794978]]]}",39083,39,27,200069623,301,Censeau
"{""type"":""Polygon"",""coordinates"":[[[5.672704,46.937508],[5.660681,46.920932],[5.665608,46.92055],[5.690736,46.922448],[5.700529,46.945907],[5.672704,46.937508]]]}",39319,39,27,200071595,143,Mathenay
"{""type"":""Polygon"",""coordinates"":[[[3.899526,46.275931],[3.908743,46.260698],[3.934352,46.25474],[3.973769,46.270938],[3.975892,46.295989],[3.947502,46.303406],[3.912477,46.296571],[3.891239,46.285246],[3.899526,46.275931]]]}",71071,71,27,247100639,260,Céron
"{""type"":""Polygon"",""coordinates"":[[[5.336234,47.556447],[5.342029,47.580156],[5.355716,47.591696],[5.337697,47.609534],[5.306285,47.607257],[5.278798,47.590249],[5.277889,47.581573],[5.295479,47.581691],[5.312418,47.564454],[5.336234,47.556447]]]}",21536,21,27,200070910,286,Sacquenay
"{""type"":""Polygon"",""coordinates"":[[[4.480639,46.413159],[4.459827,46.383204],[4.487975,46.373682],[4.512629,46.385263],[4.515646,46.389497],[4.505998,46.403794],[4.480639,46.413159]]]}",71547,71,27,200071645,274,Trivy
"{""type"":""Polygon"",""coordinates"":[[[3.916505,46.496182],[3.958122,46.490595],[3.989591,46.500064],[3.990456,46.51511],[3.980393,46.518974],[3.975341,46.547771],[3.960954,46.554999],[3.951135,46.557517],[3.953214,46.533497],[3.935795,46.512069],[3.916505,46.496182]]]}",71325,71,27,200071884,1217,La Motte-Saint-Jean
"{""type"":""Polygon"",""coordinates"":[[[6.753145,47.479403],[6.738059,47.477593],[6.749385,47.451992],[6.759404,47.459304],[6.753145,47.479403]]]}",25054,25,27,200065647,495,Berche
"{""type"":""Polygon"",""coordinates"":[[[5.554316,47.244363],[5.579653,47.235836],[5.584036,47.255072],[5.573034,47.26171],[5.555215,47.268889],[5.530001,47.270107],[5.536426,47.261421],[5.518989,47.244898],[5.529351,47.238252],[5.554316,47.244363]]]}",39188,39,27,243900560,342,Dammartin-Marpain
"{""type"":""Polygon"",""coordinates"":[[[6.113239,48.008568],[6.124644,48.00765],[6.131044,47.975177],[6.144593,47.961118],[6.155399,47.964514],[6.162656,47.972715],[6.1528,47.996128],[6.156189,48.006764],[6.131306,48.024135],[6.109391,48.012618],[6.113239,48.008568]]]}",70013,70,27,200041721,73,Ambiévillers
"{""type"":""Polygon"",""coordinates"":[[[4.370174,46.558148],[4.365703,46.541555],[4.347008,46.526925],[4.367015,46.515867],[4.389352,46.527416],[4.403887,46.522937],[4.408137,46.533355],[4.387604,46.541072],[4.370174,46.558148]]]}",71017,71,27,200071884,92,Ballore
"{""type"":""Polygon"",""coordinates"":[[[4.646473,46.691542],[4.651692,46.697866],[4.649315,46.709256],[4.628821,46.720325],[4.612506,46.718613],[4.61606,46.699138],[4.628392,46.694472],[4.646473,46.691542]]]}",71072,71,27,247104094,139,Cersot
"{""type"":""Polygon"",""coordinates"":[[[4.892604,46.613502],[4.875115,46.619569],[4.851285,46.616306],[4.844349,46.609027],[4.83602,46.594833],[4.861716,46.590037],[4.892604,46.613502]]]}",71245,71,27,247103765,322,Jugy
"{""type"":""Polygon"",""coordinates"":[[[3.620441,46.976791],[3.560738,46.982302],[3.546893,46.971741],[3.535406,46.948785],[3.561043,46.951762],[3.576335,46.939196],[3.600492,46.943972],[3.620872,46.948015],[3.643077,46.970329],[3.620441,46.976791]]]}",58113,58,27,200067908,101,Fertrève
"{""type"":""Polygon"",""coordinates"":[[[5.402844,47.226721],[5.396645,47.241363],[5.368064,47.250024],[5.359047,47.241217],[5.388003,47.219585],[5.402844,47.226721]]]}",21493,21,27,200070902,581,Poncey-lès-Athée
"{""type"":""Polygon"",""coordinates"":[[[5.474247,47.2131],[5.449261,47.203218],[5.452502,47.193923],[5.495305,47.184476],[5.487945,47.204745],[5.474247,47.2131]]]}",39409,39,27,200010650,127,Peintre
"{""type"":""Polygon"",""coordinates"":[[[5.812839,46.689448],[5.803712,46.691302],[5.769291,46.693168],[5.740958,46.675076],[5.755661,46.655873],[5.774539,46.66951],[5.815419,46.67733],[5.816146,46.688759],[5.815472,46.68889],[5.812839,46.689448]]]}",39313,39,27,200069623,207,Marigny
"{""type"":""Polygon"",""coordinates"":[[[6.923967,47.6601],[6.908845,47.664863],[6.895873,47.658518],[6.894142,47.655059],[6.888468,47.646443],[6.909533,47.644947],[6.92617,47.655418],[6.923967,47.6601]]]}",90034,90,27,200069052,762,Denney
"{""type"":""Polygon"",""coordinates"":[[[5.150504,46.966289],[5.181666,46.974824],[5.136826,46.982621],[5.118403,46.967279],[5.120024,46.963094],[5.150504,46.966289]]]}",21647,21,27,242101509,125,Trugny
"{""type"":""Polygon"",""coordinates"":[[[6.40967,47.601936],[6.394801,47.609227],[6.381666,47.601162],[6.398282,47.585187],[6.40967,47.601936]]]}",70396,70,27,247000714,38,Oricourt
"{""type"":""Polygon"",""coordinates"":[[[6.195656,46.78003],[6.209077,46.789736],[6.231026,46.820382],[6.246373,46.818423],[6.209795,46.831111],[6.181641,46.827482],[6.176045,46.814725],[6.151887,46.819693],[6.148606,46.816175],[6.195656,46.78003]]]}",25075,25,27,242504496,385,Bonnevaux
"{""type"":""Polygon"",""coordinates"":[[[3.531749,47.780183],[3.535207,47.789031],[3.491496,47.791438],[3.484297,47.802956],[3.456874,47.808551],[3.452244,47.776042],[3.504704,47.774419],[3.531749,47.780183]]]}",89453,89,27,200067114,1107,Villefargeau
"{""type"":""Polygon"",""coordinates"":[[[5.825266,47.211419],[5.826955,47.196526],[5.851475,47.19391],[5.860253,47.218211],[5.842733,47.220361],[5.825266,47.211419]]]}",25466,25,27,242500361,833,Pouilley-Français
"{""type"":""Polygon"",""coordinates"":[[[3.862254,47.731029],[3.880115,47.709083],[3.897748,47.700153],[3.91034,47.721115],[3.891751,47.731755],[3.867412,47.733324],[3.862254,47.731029]]]}",89002,89,27,200067080,78,Aigremont
"{""type"":""Polygon"",""coordinates"":[[[5.553504,46.703567],[5.567729,46.699947],[5.577907,46.701941],[5.587639,46.709431],[5.585648,46.711184],[5.565008,46.718143],[5.554543,46.705341],[5.553504,46.703567]]]}",39421,39,27,200071116,241,Le Pin
"{""type"":""Polygon"",""coordinates"":[[[4.096212,47.898377],[4.125055,47.916762],[4.122111,47.931653],[4.091393,47.929645],[4.092688,47.941279],[4.060763,47.945786],[4.05887,47.931702],[4.025209,47.928618],[4.040549,47.923994],[4.036211,47.905454],[4.051384,47.898255],[4.079475,47.902126],[4.096212,47.898377]]]}",89247,89,27,200039642,254,Mélisey
"{""type"":""Polygon"",""coordinates"":[[[5.857094,47.62417],[5.871988,47.631722],[5.868407,47.6463],[5.848572,47.633251],[5.854651,47.626494],[5.857094,47.62417]]]}",70274,70,27,247000623,48,Grandecourt
"{""type"":""Polygon"",""coordinates"":[[[5.651211,46.570799],[5.663856,46.567278],[5.669157,46.580225],[5.697874,46.587521],[5.704298,46.59157],[5.706649,46.605695],[5.675757,46.615212],[5.659828,46.60133],[5.65742,46.590608],[5.651211,46.570799]]]}",39326,39,27,200090579,187,Mesnois
"{""type"":""Polygon"",""coordinates"":[[[4.410372,47.36515],[4.378531,47.371207],[4.368936,47.357519],[4.346234,47.354431],[4.329835,47.343097],[4.364128,47.326519],[4.403171,47.316333],[4.404803,47.317685],[4.401602,47.324473],[4.393935,47.355715],[4.410372,47.36515]]]}",21280,21,27,200071017,139,Fontangy
"{""type"":""Polygon"",""coordinates"":[[[4.650544,47.61862],[4.654507,47.62935],[4.638656,47.656255],[4.622381,47.671108],[4.599425,47.659139],[4.61402,47.640095],[4.606747,47.630264],[4.625681,47.613143],[4.650544,47.61862]]]}",21011,21,27,242101434,84,Ampilly-les-Bordes
"{""type"":""Polygon"",""coordinates"":[[[4.230315,47.589689],[4.260217,47.592683],[4.262093,47.604569],[4.267613,47.633981],[4.264402,47.637141],[4.247825,47.645508],[4.226941,47.641034],[4.215012,47.630643],[4.215828,47.600897],[4.230315,47.589689]]]}",21518,21,27,242101491,211,Quincy-le-Vicomte
"{""type"":""Polygon"",""coordinates"":[[[5.079343,46.615854],[5.064359,46.625641],[5.041791,46.626453],[5.033733,46.621401],[5.041336,46.583889],[5.067616,46.593253],[5.079343,46.615854]]]}",71234,71,27,200071538,334,Huilly-sur-Seille
"{""type"":""Polygon"",""coordinates"":[[[6.184935,46.926388],[6.155554,46.911633],[6.187287,46.902728],[6.225729,46.881559],[6.234488,46.902536],[6.213458,46.917278],[6.184935,46.926388]]]}",25100,25,27,242504496,433,Bulle
"{""type"":""Polygon"",""coordinates"":[[[6.245766,46.872287],[6.270068,46.890694],[6.246176,46.910696],[6.202193,46.929284],[6.184935,46.926388],[6.213458,46.917278],[6.234488,46.902536],[6.225729,46.881559],[6.245766,46.872287]]]}",25041,25,27,242504496,369,Bannans
"{""type"":""Polygon"",""coordinates"":[[[6.045503,46.9954],[6.059738,46.978786],[6.074927,46.985618],[6.100852,46.984232],[6.091886,47.014079],[6.05384,47.015723],[6.045503,46.9954]]]}",25199,25,27,200068070,339,Déservillers
"{""type"":""Polygon"",""coordinates"":[[[3.063362,46.88995],[3.069534,46.853065],[3.054589,46.838765],[3.058491,46.831588],[3.090493,46.832159],[3.112465,46.84013],[3.120992,46.8644],[3.102936,46.882426],[3.063362,46.88995]]]}",58158,58,27,245801063,303,Mars-sur-Allier
"{""type"":""Polygon"",""coordinates"":[[[6.04497,47.607373],[6.047852,47.592949],[6.063301,47.568168],[6.066989,47.57169],[6.068113,47.572877],[6.050709,47.597072],[6.048287,47.619399],[6.04497,47.607373]]]}",70536,70,27,247000367,132,Velle-le-Châtel
"{""type"":""Polygon"",""coordinates"":[[[5.785098,47.170634],[5.811835,47.168834],[5.836374,47.166676],[5.85047,47.17729],[5.867692,47.198759],[5.851475,47.19391],[5.826955,47.196526],[5.825266,47.211419],[5.818123,47.208345],[5.796438,47.197368],[5.785173,47.188887],[5.785098,47.170634]]]}",25527,25,27,242500361,4874,Saint-Vit
"{""type"":""Polygon"",""coordinates"":[[[6.837277,47.400598],[6.823037,47.382382],[6.853478,47.375709],[6.890081,47.384315],[6.889361,47.387476],[6.871027,47.405655],[6.837277,47.400598]]]}",25063,25,27,200065647,1221,Blamont
"{""type"":""Polygon"",""coordinates"":[[[3.674756,47.881817],[3.649455,47.871671],[3.647954,47.863277],[3.666602,47.842064],[3.706978,47.845751],[3.712082,47.864368],[3.703798,47.877703],[3.70249,47.878843],[3.674756,47.881817]]]}",89265,89,27,200067114,588,Montigny-la-Resle
"{""type"":""Polygon"",""coordinates"":[[[3.277383,46.904726],[3.310478,46.922348],[3.286223,46.92875],[3.282745,46.942702],[3.302811,46.95247],[3.296349,46.967135],[3.273664,46.960801],[3.266691,46.943767],[3.251923,46.937129],[3.264667,46.910259],[3.277383,46.904726]]]}",58134,58,27,200067700,3345,Imphy
"{""type"":""Polygon"",""coordinates"":[[[5.655527,47.419148],[5.65349,47.437685],[5.623456,47.433512],[5.627616,47.415817],[5.642218,47.413841],[5.655527,47.419148]]]}",70054,70,27,200036549,237,Battrans
"{""type"":""Polygon"",""coordinates"":[[[6.004488,46.774961],[6.020983,46.783089],[5.982623,46.78897],[5.966028,46.767691],[5.961147,46.756759],[5.974327,46.762209],[6.004488,46.774961]]]}",39372,39,27,200069623,89,Mournans-Charbonny
"{""type"":""Polygon"",""coordinates"":[[[4.651522,46.598579],[4.63859,46.586681],[4.611112,46.598763],[4.61082,46.598835],[4.599491,46.586599],[4.620525,46.571304],[4.635711,46.569397],[4.642686,46.568419],[4.658078,46.594016],[4.651522,46.598579]]]}",71164,71,27,247103765,133,Curtil-sous-Burnand
"{""type"":""Polygon"",""coordinates"":[[[4.18939,47.468549],[4.2161,47.451773],[4.221992,47.456192],[4.221986,47.474633],[4.213773,47.48478],[4.182405,47.475678],[4.18939,47.468549]]]}",21282,21,27,200071017,103,Forléans
"{""type"":""Polygon"",""coordinates"":[[[4.724253,47.607748],[4.717027,47.593094],[4.695512,47.584625],[4.698136,47.561414],[4.756519,47.574441],[4.75675,47.59258],[4.724253,47.607748]]]}",21466,21,27,242101434,36,Oigny
"{""type"":""Polygon"",""coordinates"":[[[4.582166,47.41245],[4.605793,47.412921],[4.610457,47.433714],[4.635017,47.442904],[4.633456,47.448474],[4.624103,47.457545],[4.574172,47.445251],[4.578046,47.421736],[4.582166,47.41245]]]}",21690,21,27,200071017,91,Villeberny
"{""type"":""Polygon"",""coordinates"":[[[4.740991,47.196924],[4.72896,47.187467],[4.731168,47.16052],[4.746925,47.158504],[4.766743,47.157989],[4.763944,47.195552],[4.740991,47.196924]]]}",21014,21,27,200071207,60,Antheuil
"{""type"":""Polygon"",""coordinates"":[[[4.175003,46.513358],[4.189084,46.476451],[4.246177,46.48528],[4.247843,46.485991],[4.242628,46.504766],[4.241575,46.525399],[4.214092,46.516584],[4.180094,46.52702],[4.175003,46.513358]]]}",71388,71,27,200071884,472,Saint-Aubin-en-Charollais
"{""type"":""Polygon"",""coordinates"":[[[3.875789,47.264212],[3.881314,47.25253],[3.903916,47.243103],[3.928045,47.216298],[3.963138,47.240429],[3.981009,47.236547],[4.006755,47.259234],[3.985674,47.269366],[3.952967,47.30083],[3.917231,47.301591],[3.893972,47.297154],[3.870387,47.27262],[3.875789,47.264212]]]}",58037,58,27,200067890,611,Brassy
"{""type"":""Polygon"",""coordinates"":[[[3.835189,47.849231],[3.819667,47.831774],[3.794316,47.836627],[3.752734,47.835385],[3.761924,47.825295],[3.740424,47.803063],[3.745662,47.786092],[3.780094,47.781571],[3.77342,47.770208],[3.785772,47.762729],[3.808758,47.769881],[3.804432,47.796579],[3.832229,47.805884],[3.844561,47.830701],[3.841543,47.848396],[3.835189,47.849231]]]}",89068,89,27,200067080,2274,Chablis
"{""type"":""Polygon"",""coordinates"":[[[3.014313,47.741334],[2.965859,47.72198],[2.955828,47.737492],[2.92011,47.730023],[2.917108,47.714688],[2.893094,47.69888],[2.923258,47.680882],[2.918166,47.669772],[2.941035,47.657582],[2.964425,47.685074],[3.001817,47.703235],[2.990292,47.714051],[3.014313,47.741334]]]}",89046,89,27,200067130,1289,Bléneau
"{""type"":""Polygon"",""coordinates"":[[[6.248755,47.603627],[6.262601,47.61982],[6.251456,47.639377],[6.228168,47.636152],[6.218852,47.626156],[6.234591,47.622001],[6.248755,47.603627]]]}",70199,70,27,200041861,113,Dampvalley-lès-Colombe
"{""type"":""Polygon"",""coordinates"":[[[6.466411,47.389918],[6.463535,47.391777],[6.447242,47.391931],[6.442492,47.384645],[6.401196,47.369116],[6.407533,47.356803],[6.422365,47.370998],[6.451121,47.36341],[6.452686,47.369121],[6.466411,47.389918]]]}",25313,25,27,242504447,191,Hyèvre-Paroisse
"{""type"":""Polygon"",""coordinates"":[[[3.791611,47.572089],[3.807878,47.580507],[3.798643,47.600405],[3.747637,47.580065],[3.751902,47.561533],[3.74476,47.548732],[3.751803,47.549167],[3.760233,47.563057],[3.791611,47.572089]]]}",89362,89,27,200039758,178,Saint-Moré
"{""type"":""Polygon"",""coordinates"":[[[4.486919,46.958549],[4.518895,46.971061],[4.567801,46.982477],[4.564662,46.992154],[4.554858,47.020001],[4.52659,47.012291],[4.505191,47.016145],[4.485085,47.003758],[4.493775,46.97995],[4.486919,46.958549]]]}",71190,71,27,200070530,2217,Épinac
"{""type"":""Polygon"",""coordinates"":[[[5.698431,46.914566],[5.690736,46.922448],[5.665608,46.92055],[5.658592,46.907882],[5.65992,46.906773],[5.685637,46.905612],[5.698431,46.914566]]]}",39002,39,27,200071595,58,Abergement-le-Grand
"{""type"":""Polygon"",""coordinates"":[[[4.746149,46.795001],[4.78478,46.785113],[4.796269,46.799211],[4.760513,46.811161],[4.746149,46.795001]]]}",71182,71,27,247100589,1333,Dracy-le-Fort
"{""type"":""Polygon"",""coordinates"":[[[4.036585,47.002071],[3.995994,46.986738],[4.016713,46.972792],[4.031635,46.984823],[4.055803,46.957093],[4.044569,46.937961],[4.088424,46.935918],[4.103348,46.946353],[4.089016,46.998494],[4.076169,46.992578],[4.056952,47.005547],[4.036585,47.002071]]]}",71472,71,27,200070530,217,Saint-Prix
"{""type"":""Polygon"",""coordinates"":[[[6.007292,47.780043],[6.002646,47.777702],[5.986516,47.758764],[5.955989,47.750102],[5.949863,47.737888],[5.964872,47.721773],[5.973908,47.717521],[5.966633,47.723362],[5.980948,47.742433],[5.990697,47.746566],[6.026385,47.747034],[6.027645,47.736505],[6.035445,47.749205],[6.013918,47.765067],[6.007292,47.780043]]]}",70427,70,27,200041879,342,Purgerot
"{""type"":""Polygon"",""coordinates"":[[[4.5941,47.791152],[4.560925,47.784121],[4.538287,47.761741],[4.580926,47.757429],[4.609593,47.761395],[4.620838,47.743387],[4.636601,47.767714],[4.650099,47.775271],[4.634143,47.794733],[4.5941,47.791152]]]}",21455,21,27,242101434,210,Nod-sur-Seine
"{""type"":""Polygon"",""coordinates"":[[[6.40666,47.725789],[6.381398,47.737349],[6.358042,47.731015],[6.352264,47.724914],[6.351068,47.712401],[6.357637,47.710205],[6.417398,47.721213],[6.40666,47.725789]]]}",70195,70,27,200041861,277,Dambenoît-lès-Colombe
"{""type"":""Polygon"",""coordinates"":[[[6.005049,47.479675],[6.005197,47.456021],[5.989783,47.448069],[5.986457,47.434639],[6.005508,47.427335],[5.99522,47.435621],[6.010659,47.453354],[6.056398,47.477096],[6.068503,47.497901],[6.052875,47.502753],[6.005049,47.479675]]]}",70239,70,27,247000706,198,Fondremand
"{""type"":""Polygon"",""coordinates"":[[[4.545788,47.444701],[4.538704,47.438347],[4.528746,47.434631],[4.547408,47.423805],[4.578046,47.421736],[4.574172,47.445251],[4.56385,47.463525],[4.545788,47.444701]]]}",21224,21,27,200071017,73,Dampierre-en-Montagne
"{""type"":""Polygon"",""coordinates"":[[[5.420201,46.998219],[5.415277,47.005923],[5.400032,47.020387],[5.382903,47.02044],[5.355767,47.00389],[5.386465,46.996612],[5.415762,46.998451],[5.420201,46.998219]]]}",39099,39,27,200010650,429,Champdivers
"{""type"":""Polygon"",""coordinates"":[[[3.842031,46.831839],[3.823973,46.805679],[3.792747,46.796012],[3.811943,46.78423],[3.848551,46.795392],[3.8608,46.804385],[3.842869,46.818181],[3.848668,46.830604],[3.842031,46.831839]]]}",58139,58,27,200067882,122,Lanty
"{""type"":""Polygon"",""coordinates"":[[[5.798814,46.546879],[5.788091,46.569781],[5.794884,46.542461],[5.798814,46.546879]]]}",39265,39,27,200090579,191,Hautecour
"{""type"":""Polygon"",""coordinates"":[[[4.57004,46.605092],[4.565422,46.58847],[4.565408,46.588022],[4.593847,46.583958],[4.599491,46.586599],[4.61082,46.598835],[4.57004,46.605092]]]}",71068,71,27,200040293,60,Burzy
"{""type"":""Polygon"",""coordinates"":[[[3.342526,46.772628],[3.376394,46.770263],[3.394774,46.757244],[3.444615,46.77123],[3.448373,46.779584],[3.402679,46.800503],[3.369829,46.805327],[3.357161,46.781673],[3.342526,46.772628]]]}",58241,58,27,200067700,323,Saint-Germain-Chassenay
"{""type"":""Polygon"",""coordinates"":[[[5.646355,47.258628],[5.678616,47.244481],[5.676357,47.232006],[5.695225,47.231674],[5.684061,47.271618],[5.676398,47.275695],[5.653192,47.264782],[5.646355,47.258628]]]}",39581,39,27,243900560,286,Vitreux
"{""type"":""Polygon"",""coordinates"":[[[5.955195,46.922355],[5.927366,46.920209],[5.925099,46.918478],[5.9485,46.89683],[5.964152,46.912545],[5.955195,46.922355]]]}",39004,39,27,200071595,60,Abergement-lès-Thésy
"{""type"":""Polygon"",""coordinates"":[[[4.046631,46.778195],[4.001181,46.778662],[4.006996,46.741378],[4.043129,46.745142],[4.058739,46.735675],[4.055128,46.753692],[4.06427,46.7666],[4.046631,46.778195]]]}",71166,71,27,200070316,119,Cuzy
"{""type"":""Polygon"",""coordinates"":[[[4.301979,47.107147],[4.340281,47.103272],[4.349003,47.096357],[4.375577,47.122285],[4.332256,47.144906],[4.317399,47.135268],[4.288468,47.129478],[4.298977,47.112493],[4.301979,47.107147]]]}",21375,21,27,200071173,170,Manlay
"{""type"":""Polygon"",""coordinates"":[[[6.710214,47.359468],[6.720705,47.368686],[6.730632,47.399775],[6.738338,47.401065],[6.738963,47.403571],[6.713759,47.397804],[6.691202,47.38673],[6.684884,47.364978],[6.697683,47.35833],[6.710214,47.359468]]]}",25485,25,27,200065647,234,Rémondans-Vaivre
"{""type"":""Polygon"",""coordinates"":[[[5.532237,47.132876],[5.529275,47.133829],[5.505839,47.13845],[5.482746,47.125657],[5.511653,47.110051],[5.528919,47.120882],[5.532237,47.132876]]]}",39030,39,27,200010650,821,Authume
