com2020,dep,debut_7j,fin_7j,clage_65,tp_classe,ti_classe,td_classe
89059,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1000 à 1500
89059,89,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
89060,89,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
89060,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89061,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
89061,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
89062,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89062,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
89063,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
89063,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
89064,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89064,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89065,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89065,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89066,89,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
89066,89,2021-01-22,2021-01-28,65,15 à 20,500 à 1000,2500 et plus
89067,89,2021-01-22,2021-01-28,0,15 à 20,250 à 500,1500 à 2000
89067,89,2021-01-22,2021-01-28,65,30 et plus,250 à 500,800 à 1000
89068,89,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
89068,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89069,89,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
89069,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89071,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89071,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89072,89,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2500 et plus
89072,89,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
89073,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
89073,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
89074,89,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
89074,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89075,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
89075,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89076,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
89076,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89077,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
89077,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89079,89,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2000 à 2500
89079,89,2021-01-22,2021-01-28,65,15 à 20,500 à 1000,2500 et plus
89080,89,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
89080,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89081,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
89081,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89083,89,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
89083,89,2021-01-22,2021-01-28,65,20 à 25,500 à 1000,2500 et plus
89084,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89084,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
89085,89,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
89085,89,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
89086,89,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
89086,89,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
89087,89,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
89087,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89088,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89088,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
89089,89,2021-01-22,2021-01-28,0,5 à 10,50 à 150,800 à 1000
89089,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89091,89,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
89091,89,2021-01-22,2021-01-28,65,20 à 25,500 à 1000,2500 et plus
89092,89,2021-01-22,2021-01-28,0,25 à 30,500 à 1000,2500 et plus
89092,89,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,1000 à 1500
89093,89,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
89093,89,2021-01-22,2021-01-28,65,25 à 30,500 à 1000,2500 et plus
89094,89,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
89094,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
89095,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,800 à 1000
89095,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89096,89,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
89096,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
89098,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
89098,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89099,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
89099,89,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
89100,89,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
89100,89,2021-01-22,2021-01-28,65,10 à 15,150 à 250,1000 à 1500
89101,89,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
89101,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
89102,89,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
89102,89,2021-01-22,2021-01-28,65,15 à 20,500 à 1000,2500 et plus
89104,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89104,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
89105,89,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
89105,89,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
89108,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89108,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89111,89,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
89111,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
89112,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89112,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89113,89,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
89113,89,2021-01-22,2021-01-28,65,15 à 20,500 à 1000,2500 et plus
89115,89,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2000 à 2500
89115,89,2021-01-22,2021-01-28,65,1 à 5,20 à 50,1000 à 1500
89116,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89116,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89117,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89117,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89118,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
89118,89,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
89119,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
89119,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
89120,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89120,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
89122,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
89122,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
89123,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
89123,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89124,89,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
89124,89,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
89125,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
89125,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
89126,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
89126,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89127,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89127,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
89128,89,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
89128,89,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
89129,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,0 à 300
89129,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89130,89,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
89130,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
89131,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1000 à 1500
89131,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
89132,89,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
89132,89,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
89133,89,2021-01-22,2021-01-28,0,25 à 30,500 à 1000,2000 à 2500
89133,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
89134,89,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
89134,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
89136,89,2021-01-22,2021-01-28,0,10 à 15,150 à 250,2000 à 2500
89136,89,2021-01-22,2021-01-28,65,0 à 1,10 à 20,1500 à 2000
89137,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89137,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
89139,89,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
89139,89,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,1500 à 2000
89141,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89141,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89142,89,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
89142,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
89143,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
89143,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
89144,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
89144,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89145,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
89145,89,2021-01-22,2021-01-28,65,30 et plus,150 à 250,0 à 300
89146,89,2021-01-22,2021-01-28,0,1 à 5,10 à 20,1000 à 1500
89146,89,2021-01-22,2021-01-28,65,30 et plus,20 à 50,0 à 300
89147,89,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
89147,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89148,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
89148,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
89149,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89149,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
89150,89,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
89150,89,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2500 et plus
89151,89,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
89151,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
89152,89,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
89152,89,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
89153,89,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
89153,89,2021-01-22,2021-01-28,65,20 à 25,500 à 1000,2500 et plus
89154,89,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2500 et plus
89154,89,2021-01-22,2021-01-28,65,15 à 20,150 à 250,800 à 1000
89155,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
89155,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
89156,89,2021-01-22,2021-01-28,0,25 à 30,250 à 500,800 à 1000
89156,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
89158,89,2021-01-22,2021-01-28,0,0 à 1,0 à 10,600 à 800
89158,89,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
89159,89,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
